stat_id,strikes_per_minute,strike_accuracy,strikes_absorbed_per_minute,strike_defense,takedown_average,takedown_accuracy,takedown_defense,submission_average,fighters_id
1471,0.16,0.33,3.74,0.14,2.44,0.25,0.0,4.9,1471
1472,0.86,0.26,2.91,0.46,0.0,0.0,0.5,0.0,1472
1473,4.72,0.59,2.64,0.64,0.26,0.3,0.71,0.1,1473
1474,0.8,0.75,1.33,0.5,1.0,0.1,0.4,1.0,1474
1475,2.75,0.65,0.79,0.66,1.87,0.37,0.54,1.2,1475
1476,2.58,0.51,4.85,0.46,0.0,0.0,0.57,0.0,1476
1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477
1478,9.2,0.51,3.47,0.64,2.48,0.37,0.83,0.8,1478
1479,3.8,0.43,4.16,0.61,0.33,0.11,0.54,1.1,1479
1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480
1481,3.34,0.47,3.74,0.59,0.91,0.54,0.34,0.1,1481
1482,3.71,0.38,5.68,0.41,2.21,0.24,0.5,0.0,1482
1483,2.79,0.47,4.14,0.46,1.72,0.33,0.85,0.9,1483
1484,1.54,0.25,17.44,0.44,0.0,0.0,0.1,0.0,1484
1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485
1486,0.87,0.59,0.87,0.64,3.0,0.1,0.0,2.0,1486
1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487
1488,3.23,0.48,3.85,0.54,0.54,0.38,0.64,0.1,1488
1489,2.38,0.5,1.33,0.65,0.22,0.9,0.0,2.2,1489
1490,1.12,0.44,1.96,0.43,1.79,0.3,0.25,2.1,1490
1491,3.98,0.45,3.17,0.58,2.55,0.44,0.7,0.4,1491
1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492
1493,1.74,0.47,0.87,0.65,4.98,0.53,0.1,1.2,1493
1494,2.94,0.43,5.29,0.47,0.0,0.0,0.66,2.0,1494
1495,4.2,0.39,5.15,0.61,0.0,0.0,0.66,0.2,1495
1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496
1497,1.7,0.37,0.91,0.6,0.0,0.0,0.5,0.0,1497
1498,3.87,0.51,3.4,0.5,0.0,0.0,0.5,0.0,1498
1499,3.69,0.42,3.8,0.61,3.0,0.34,0.91,0.0,1499
1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500
1501,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0,1501
1502,2.47,0.31,3.93,0.58,0.0,0.0,0.62,0.0,1502
1503,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0,1503
1504,1.93,0.3,4.13,0.44,2.0,0.5,0.1,1.0,1504
1505,7.97,0.63,1.94,0.67,1.71,0.33,0.75,1.7,1505
1506,0.73,0.47,1.47,0.33,0.0,0.0,0.71,1.0,1506
1507,2.01,0.43,2.04,0.58,2.21,0.58,0.34,1.9,1507
1508,3.01,0.5,3.19,0.51,1.83,0.22,0.37,0.8,1508
1509,6.15,0.44,5.65,0.62,0.28,0.2,0.84,0.0,1509
1510,2.02,0.63,1.84,0.43,12.32,0.51,0.0,0.0,1510
1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511
1512,3.4,0.61,3.07,0.46,0.0,0.0,0.4,0.9,1512
1513,3.6,0.38,4.6,0.71,0.0,0.0,0.83,0.0,1513
1514,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,1514
1515,3.12,0.45,3.48,0.49,0.93,0.41,0.55,0.3,1515
1516,4.79,0.5,3.31,0.55,0.2,0.33,0.64,0.0,1516
1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517
1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518
1519,1.3,0.54,4.98,0.47,3.25,0.1,0.0,0.0,1519
1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520
1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521
1522,1.41,0.29,1.58,0.62,2.96,0.54,0.72,0.0,1522
1523,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0.0,1523
1524,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1,1524
1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525
1526,1.73,0.5,0.43,0.75,0.0,0.0,0.5,6.5,1526
1527,3.79,0.43,3.46,0.54,1.46,0.22,0.55,0.6,1527
1528,4.87,0.64,1.19,0.64,2.75,0.3,0.1,0.7,1528
1529,6.33,0.44,7.53,0.51,2.0,0.16,0.5,0.0,1529
1530,4.53,0.34,4.53,0.45,0.0,0.0,0.4,0.0,1530
1531,1.14,0.35,1.55,0.66,1.22,0.1,0.25,2.5,1531
1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532
1533,3.29,0.48,3.91,0.58,0.66,0.1,0.68,1.3,1533
1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534
1535,0.93,0.7,4.67,0.28,0.0,0.0,0.4,2.0,1535
1536,2.84,0.26,6.56,0.61,0.0,0.0,0.0,0.0,1536
1537,0.0,0.0,11.67,0.3,0.0,0.0,0.0,0.0,1537
1538,1.51,0.33,2.65,0.54,1.62,0.4,0.52,0.8,1538
1539,2.11,0.46,3.16,0.48,0.0,0.0,0.25,0.0,1539
1540,3.16,0.39,4.42,0.38,2.43,0.19,0.0,1.2,1540
1541,1.44,0.39,1.42,0.55,0.67,0.1,0.35,0.7,1541
1542,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,1542
1543,5.33,0.59,3.72,0.55,2.11,0.34,0.9,0.2,1543
1544,0.0,0.0,3.41,0.37,0.0,0.0,0.0,0.0,1544
1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545
1546,1.15,0.27,2.01,0.46,0.0,0.0,0.0,0.0,1546
1547,1.48,0.27,2.05,0.55,3.42,0.33,0.66,0.0,1547
1548,4.87,0.55,1.47,0.77,0.0,0.0,0.75,4.0,1548
1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549
1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550
1551,1.25,0.22,4.03,0.52,0.94,0.18,0.42,0.0,1551
1552,2.24,0.4,3.51,0.46,0.55,0.5,0.25,4.1,1552
1553,2.75,0.48,3.11,0.49,0.41,0.1,0.66,0.8,1553
1554,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1,1554
1555,1.67,0.35,3.0,0.38,3.0,0.5,0.4,1.0,1555
1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556
1557,1.48,0.3,5.16,0.49,0.33,0.5,0.57,1.0,1557
1558,1.08,0.45,2.67,0.52,3.39,0.5,0.1,0.7,1558
1559,3.26,0.47,2.76,0.56,2.04,0.37,0.4,0.0,1559
1560,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,1560
1561,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7,1561
1562,1.41,0.34,2.02,0.47,2.46,0.46,0.37,1.3,1562
1563,0.69,0.75,4.83,0.19,0.0,0.0,0.0,0.0,1563
1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564
1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565
1566,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,1566
1567,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,1567
1568,2.53,0.25,3.6,0.48,1.0,0.2,0.0,0.0,1568
1569,0.98,0.2,11.8,0.29,0.0,0.0,0.0,0.0,1569
1570,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,1570
1571,3.13,0.39,4.07,0.42,0.0,0.0,0.1,0.0,1571
1572,1.81,0.43,2.22,0.47,3.09,0.36,0.5,1.0,1572
1573,3.45,0.43,5.79,0.38,0.0,0.0,0.0,0.0,1573
1574,2.53,0.57,3.27,0.3,0.0,0.0,0.63,0.0,1574
1575,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,1575
1576,7.66,0.53,5.48,0.47,0.84,0.36,0.84,0.4,1576
1577,0.73,0.37,0.13,0.81,2.0,0.4,0.6,0.0,1577
1578,3.16,0.42,3.37,0.52,0.5,0.23,0.59,0.0,1578
1579,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,1579
1580,4.98,0.6,3.78,0.48,1.49,0.1,0.58,0.0,1580
1581,5.09,0.44,3.69,0.56,1.53,0.3,0.8,0.4,1581
1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582
1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583
1584,2.72,0.28,5.51,0.64,0.0,0.0,0.0,0.0,1584
1585,4.43,0.41,4.61,0.57,0.95,0.29,0.71,0.1,1585
1586,4.5,0.63,2.61,0.46,6.27,0.45,0.66,1.9,1586
1587,1.32,0.34,2.63,0.52,0.71,0.5,0.37,0.0,1587
1588,3.9,0.45,3.43,0.5,1.6,0.21,0.67,0.2,1588
1589,3.6,0.58,2.53,0.55,0.0,0.0,0.54,0.0,1589
1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590
1591,2.04,0.37,3.35,0.48,1.8,0.1,0.1,0.0,1591
1592,1.51,0.31,5.07,0.52,0.83,0.37,0.38,0.6,1592
1593,1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1,1593
1594,3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,1594
1595,2.37,0.5,1.77,0.54,1.22,0.5,0.32,0.7,1595
1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596
1597,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,1597
1598,3.53,0.53,0.4,0.68,4.0,0.8,0.0,0.0,1598
1599,3.47,0.57,3.5,0.57,5.2,0.44,0.61,1.4,1599
1600,2.92,0.36,3.66,0.54,2.45,0.31,0.33,0.3,1600
1601,1.42,0.43,3.06,0.61,2.7,0.53,0.25,4.0,1601
1602,1.66,0.32,1.89,0.61,4.05,0.6,0.66,1.0,1602
1603,2.7,0.5,3.75,0.51,4.8,0.46,0.42,1.1,1603
1604,1.02,0.26,3.68,0.4,0.0,0.0,0.0,0.0,1604
1605,1.28,0.42,1.56,0.48,2.36,0.63,0.37,2.8,1605
1606,4.62,0.35,6.92,0.21,3.46,0.1,0.1,0.0,1606
1607,0.29,0.1,1.74,0.6,0.0,0.0,0.0,0.0,1607
1608,3.57,0.46,1.61,0.7,3.02,0.8,0.1,0.0,1608
1609,4.84,0.5,0.97,0.8,0.0,0.0,0.66,14.5,1609
1610,5.47,0.5,4.92,0.61,0.81,0.32,0.75,0.1,1610
1611,3.64,0.39,5.33,0.47,0.0,0.0,0.0,0.0,1611
1612,7.05,0.53,4.02,0.45,0.0,0.0,0.73,0.0,1612
1613,2.6,0.53,4.8,0.37,3.0,0.42,0.0,0.0,1613
1614,2.61,0.69,3.91,0.26,4.34,0.57,0.66,4.3,1614
1615,2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,1615
1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616
1617,1.98,0.4,3.01,0.54,1.91,0.3,0.25,0.6,1617
1618,3.36,0.4,3.5,0.54,1.36,0.5,0.58,0.1,1618
1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619
1620,4.14,0.37,4.97,0.33,0.0,0.0,0.0,0.0,1620
1621,3.29,0.41,3.45,0.47,0.78,0.1,0.26,0.0,1621
1622,3.23,0.42,4.27,0.52,3.66,0.44,0.5,0.0,1622
1623,2.02,0.7,1.32,0.19,1.17,0.5,0.0,1.2,1623
1624,4.78,0.45,4.63,0.35,3.42,0.42,0.0,0.0,1624
1625,1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,1625
1626,2.2,0.49,3.0,0.54,0.85,0.18,0.1,2.1,1626
1627,2.4,0.59,0.6,0.59,5.0,0.83,0.0,2.0,1627
1628,1.85,0.29,1.94,0.58,3.38,0.62,0.1,2.0,1628
1629,4.22,0.49,3.22,0.5,0.82,0.38,0.53,0.6,1629
1630,1.83,0.47,6.47,0.34,1.0,0.28,0.3,0.0,1630
1631,7.16,0.47,4.76,0.59,0.25,0.53,0.83,0.3,1631
1632,0.7,0.42,3.07,0.34,3.0,0.35,0.16,1.0,1632
1633,0.81,0.5,0.51,0.79,0.0,0.0,0.0,0.0,1633
1634,3.13,0.4,2.92,0.55,0.87,0.3,0.76,0.1,1634
1635,2.75,0.34,7.25,0.4,0.0,0.0,0.1,0.0,1635
1636,2.88,0.53,3.08,0.54,1.49,0.4,0.5,0.8,1636
1637,4.63,0.45,4.35,0.47,0.76,0.33,0.42,0.8,1637
1638,2.13,0.46,2.81,0.46,2.88,0.47,0.71,1.3,1638
1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639
1640,0.25,0.19,1.67,0.47,0.76,0.1,0.6,2.3,1640
1641,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,1641
1642,4.98,0.48,6.91,0.47,2.8,0.5,0.66,0.0,1642
1643,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,1643
1644,4.04,0.3,4.67,0.66,0.0,0.0,0.0,1.3,1644
1645,2.99,0.44,1.41,0.66,3.4,0.45,0.75,0.0,1645
1646,2.1,0.39,2.3,0.48,0.0,0.0,0.35,0.0,1646
1647,6.57,0.55,8.76,0.47,0.0,0.0,0.0,0.0,1647
1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648
1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649
1650,2.64,0.61,4.66,0.11,0.0,0.0,0.1,0.0,1650
1651,5.03,0.48,4.72,0.51,0.73,0.34,0.78,0.3,1651
1652,4.97,0.52,3.26,0.37,1.83,0.27,0.57,2.4,1652
1653,2.05,0.44,4.21,0.39,0.35,0.5,0.47,0.7,1653
1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654
1655,2.76,0.49,5.65,0.48,0.0,0.0,0.0,0.0,1655
1656,3.6,0.45,2.45,0.62,2.0,0.44,0.55,0.0,1656
1657,3.73,0.3,5.0,0.35,2.0,0.16,0.0,2.0,1657
1658,1.19,0.39,1.99,0.55,1.83,0.38,0.29,1.1,1658
1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659
1660,4.59,0.41,3.16,0.65,1.52,0.55,0.37,0.9,1660
1661,2.72,0.51,2.58,0.6,1.0,0.36,0.72,0.2,1661
1662,1.11,0.62,2.16,0.38,0.33,0.9,0.28,2.7,1662
1663,1.11,0.38,1.52,0.45,0.0,0.0,0.46,0.0,1663
1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664
1665,1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,1665
1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666
1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667
1668,1.9,0.35,3.67,0.53,0.95,0.1,0.87,0.0,1668
1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669
1670,2.15,0.5,3.08,0.51,2.7,0.49,0.53,0.4,1670
1671,1.27,0.32,2.55,0.42,0.0,0.0,0.2,0.0,1671
1672,3.35,0.48,5.09,0.35,0.0,0.0,0.33,0.4,1672
1673,2.1,0.21,4.8,0.5,0.0,0.0,0.66,0.0,1673
1674,4.62,0.37,10.77,0.3,0.0,0.0,0.0,0.0,1674
1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675
1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676
1677,4.12,0.43,3.92,0.57,1.54,0.34,0.67,0.0,1677
1678,2.05,0.6,2.73,0.42,10.23,0.1,0.0,20.4,1678
1679,2.47,0.42,2.59,0.67,0.0,0.0,0.0,0.9,1679
1680,3.64,0.36,2.33,0.56,2.13,0.46,0.52,0.5,1680
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681
1682,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,1682
1683,0.9,0.47,0.4,0.42,3.0,0.5,0.0,4.5,1683
1684,3.95,0.51,3.67,0.6,0.71,0.5,0.45,0.0,1684
1685,4.33,0.46,4.46,0.56,0.85,0.3,0.6,0.0,1685
1686,3.27,0.44,2.95,0.56,0.81,0.33,0.73,1.2,1686
1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687
1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688
1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689
1690,1.45,0.4,3.83,0.46,1.41,0.37,0.33,3.8,1690
1691,3.54,0.52,6.53,0.42,0.0,0.0,0.0,2.0,1691
1692,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,1692
1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693
1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694
1695,1.12,0.45,3.35,0.56,0.0,0.0,0.2,0.0,1695
1696,2.59,0.39,2.59,0.64,3.53,0.1,0.0,0.0,1696
1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697
1698,4.06,0.4,4.53,0.61,0.63,0.18,0.74,0.2,1698
1699,3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3,1699
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700
1701,3.66,0.45,3.5,0.56,0.99,0.26,0.57,0.2,1701
1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702
1703,0.35,0.5,3.25,0.42,0.0,0.0,0.0,0.0,1703
1704,1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9,1704
1705,2.59,0.32,3.74,0.57,1.23,0.26,0.6,0.0,1705
1706,0.16,0.2,2.95,0.26,0.0,0.0,0.0,7.0,1706
1707,2.91,0.36,4.35,0.43,0.38,0.5,0.6,0.0,1707
1708,0.18,0.5,1.83,0.52,2.75,0.5,0.0,0.0,1708
1709,0.55,0.3,1.74,0.57,0.0,0.0,0.0,2.1,1709
1710,4.45,0.55,3.26,0.58,0.85,0.32,0.78,1.1,1710
1711,2.73,0.31,4.24,0.49,1.72,0.71,0.0,1.0,1711
1712,1.93,0.48,2.67,0.6,1.0,0.12,0.0,1.0,1712
1713,1.31,0.3,4.32,0.43,0.75,0.5,0.5,1.5,1713
1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714
1715,4.13,0.66,2.92,0.54,0.67,0.33,0.66,0.7,1715
1716,1.7,0.63,1.88,0.3,0.0,0.0,0.33,0.0,1716
1717,1.66,0.36,3.31,0.57,0.0,0.0,0.0,0.0,1717
1718,3.41,0.24,12.89,0.51,0.0,0.0,0.66,0.0,1718
1719,2.54,0.44,3.32,0.61,0.0,0.0,0.47,0.0,1719
1720,3.67,0.35,3.37,0.6,0.0,0.0,0.6,2.5,1720
1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721
1722,1.2,0.25,2.07,0.51,3.59,0.75,0.0,1.2,1722
1723,2.03,0.48,3.86,0.35,0.0,0.0,0.36,0.5,1723
1724,3.27,0.42,4.47,0.36,4.0,0.3,0.33,0.0,1724
1725,1.93,0.36,5.78,0.4,0.0,0.0,0.0,0.0,1725
1726,1.46,0.41,1.13,0.61,4.76,0.53,0.33,0.7,1726
1727,3.26,0.44,3.63,0.53,0.5,0.16,0.3,0.0,1727
1728,1.41,0.36,1.58,0.63,3.47,0.52,0.1,1.6,1728
1729,1.07,0.28,8.57,0.11,0.0,0.0,0.5,0.0,1729
1730,1.2,0.29,4.07,0.6,1.0,0.9,0.0,0.0,1730
1731,1.34,0.3,2.99,0.59,2.74,0.18,0.0,0.0,1731
1732,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,1732
1733,0.92,0.31,0.83,0.44,1.85,0.28,0.0,0.5,1733
1734,2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,1734
1735,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,1735
1736,2.5,0.42,4.57,0.51,4.69,0.2,0.1,0.0,1736
1737,1.0,0.2,3.0,0.7,0.0,0.0,0.0,0.0,1737
1738,0.79,0.1,8.68,0.38,0.0,0.0,0.0,0.0,1738
1739,1.99,0.33,7.08,0.32,0.0,0.0,0.0,0.0,1739
1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740
1741,2.93,0.52,1.4,0.26,0.0,0.0,0.5,0.0,1741
1742,1.95,0.37,2.65,0.66,3.35,0.7,0.1,0.5,1742
1743,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,1743
1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744
1745,2.19,0.33,3.44,0.32,1.91,0.71,0.16,2.3,1745
1746,3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1,1746
1747,0.71,0.27,2.03,0.25,1.52,0.4,0.58,0.0,1747
1748,2.96,0.42,3.47,0.49,2.3,0.32,0.37,1.2,1748
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749
1750,4.49,0.57,3.73,0.62,0.71,0.33,0.88,0.0,1750
1751,2.24,0.48,1.31,0.56,0.0,0.0,0.0,0.0,1751
1752,3.39,0.53,1.42,0.63,3.41,0.71,0.69,0.3,1752
1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753
1754,0.88,0.44,3.94,0.51,3.28,0.1,0.1,0.0,1754
1755,5.33,0.47,4.05,0.57,0.33,0.25,0.62,0.0,1755
1756,1.34,0.36,2.68,0.5,0.0,0.0,0.5,1.6,1756
1757,1.33,0.42,2.67,0.28,0.0,0.0,0.44,0.0,1757
1758,2.12,0.38,2.73,0.57,2.29,0.34,0.73,1.7,1758
1759,7.69,0.48,5.53,0.59,0.35,0.1,0.58,0.0,1759
1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760
1761,2.94,0.33,3.67,0.58,2.79,0.28,0.38,0.9,1761
1762,2.2,0.6,1.47,0.56,0.0,0.0,0.25,0.0,1762
1763,2.26,0.57,2.71,0.51,0.0,0.0,0.66,0.0,1763
1764,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,1764
1765,1.06,0.3,3.34,0.56,0.0,0.0,0.14,0.8,1765
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766
1767,2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,1767
1768,3.71,0.45,3.67,0.51,2.55,0.44,0.75,0.5,1768
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769
1770,6.64,0.39,5.25,0.54,0.0,0.0,0.1,0.0,1770
1771,3.34,0.44,5.33,0.62,0.75,0.4,0.2,1.1,1771
1772,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,1772
1773,3.1,0.45,4.46,0.34,0.0,0.0,0.5,0.0,1773
1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774
1775,2.41,0.37,1.58,0.67,7.23,0.68,0.1,0.0,1775
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776
1777,2.93,0.41,8.05,0.33,0.0,0.0,0.27,0.0,1777
1778,4.5,0.61,2.97,0.58,1.78,0.64,0.67,0.0,1778
1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779
1780,2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,1780
1781,0.0,0.0,0.92,0.6,6.92,0.1,0.0,6.9,1781
1782,6.23,0.31,7.77,0.55,0.0,0.0,0.0,0.0,1782
1783,2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,1783
1784,1.45,0.57,3.01,0.5,1.81,0.1,0.1,0.0,1784
1785,1.75,0.38,2.3,0.48,1.65,0.75,0.73,0.3,1785
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787
1788,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0,1788
1789,2.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,1789
1790,3.0,0.41,2.71,0.5,0.79,0.28,0.75,0.0,1790
1791,1.4,0.33,2.67,0.51,1.0,0.33,0.83,1.0,1791
1792,1.74,0.37,3.93,0.44,1.37,0.33,0.66,0.0,1792
1793,1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0,1793
1794,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,1794
1795,3.16,0.44,2.65,0.67,0.92,0.2,0.81,0.0,1795
1796,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,1796
1797,2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,1797
1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799
1800,1.83,0.25,6.3,0.36,0.0,0.0,0.0,0.0,1800
1801,2.0,0.53,4.73,0.31,2.0,0.22,0.0,0.0,1801
1802,5.39,0.55,2.54,0.55,0.61,0.66,0.54,0.6,1802
1803,3.43,0.54,1.66,0.67,3.35,0.56,0.65,0.5,1803
1804,4.23,0.39,3.8,0.58,0.61,0.4,0.81,0.0,1804
1805,2.27,0.41,6.67,0.43,0.0,0.0,0.0,0.0,1805
1806,2.47,0.42,1.59,0.64,1.54,0.37,0.62,0.2,1806
1807,1.01,0.69,3.83,0.35,0.85,0.33,0.63,0.8,1807
1808,3.43,0.45,3.08,0.44,1.09,0.24,0.69,0.0,1808
1809,3.45,0.47,2.64,0.53,3.25,0.42,0.1,1.2,1809
1810,5.09,0.6,1.13,0.33,8.49,0.1,0.1,0.0,1810
1811,5.92,0.68,7.8,0.4,0.0,0.0,0.0,0.0,1811
1812,2.27,0.57,1.61,0.53,0.69,0.6,0.41,0.7,1812
1813,4.77,0.5,3.62,0.57,0.56,0.23,0.67,0.4,1813
1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814
1815,2.42,0.3,5.32,0.54,1.71,0.66,0.5,1.3,1815
1816,1.32,0.46,3.39,0.44,2.83,0.33,0.5,0.0,1816
1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817
1818,4.38,0.58,2.24,0.64,1.89,0.45,0.95,0.5,1818
1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819
1820,1.94,0.52,2.71,0.58,8.71,0.75,0.0,2.9,1820
1821,2.32,0.41,3.58,0.56,4.02,0.5,0.57,2.7,1821
1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823
1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824
1825,1.7,0.36,3.17,0.45,1.0,0.15,0.46,0.5,1825
1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827
1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828
1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829
1830,1.78,0.8,3.11,0.65,0.0,0.0,0.0,0.0,1830
1831,7.5,0.55,30.0,0.42,0.0,0.0,0.0,0.0,1831
1832,2.13,0.37,4.29,0.39,0.62,0.15,0.6,0.2,1832
1833,5.61,0.44,4.94,0.46,3.16,0.45,0.8,0.0,1833
1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834
1835,5.87,0.46,7.6,0.48,0.0,0.0,0.33,0.0,1835
1836,2.96,0.31,4.83,0.56,0.34,0.25,0.81,0.0,1836
