fight_id,event_name,date,title_bout,method,round_ended,time_ended,referee,event_id
1263,UFC Fight Night: Santos vs. Hill,2022-08-06,0,KO/TKO,1,116,Herb Dean,106
1264,UFC Fight Night: Santos vs. Hill,2022-08-06,0,KO/TKO,1,44,Mark Smith,106
1265,UFC Fight Night: Santos vs. Hill,2022-08-06,0,Submission,2,63,Keith Peterson,106
1266,UFC Fight Night: Santos vs. Hill,2022-08-06,0,Submission,1,77,Chris Tognoni,106
1267,UFC 277: Pena vs. Nunes 2,2022-07-30,1,Decision - Unanimous,5,300,Mike Beltran,107
1268,UFC 277: Pena vs. Nunes 2,2022-07-30,1,KO/TKO,3,274,Herb Dean,107
1269,UFC 277: Pena vs. Nunes 2,2022-07-30,0,KO/TKO,1,55,Dan Miragliotta,107
1270,UFC 277: Pena vs. Nunes 2,2022-07-30,0,Submission,1,91,Kerry Hatley,107
1271,UFC 277: Pena vs. Nunes 2,2022-07-30,0,KO/TKO,2,189,Jacob Montalvo,107
1272,UFC 277: Pena vs. Nunes 2,2022-07-30,0,Decision - Unanimous,3,300,Dan Miragliotta,107
1273,UFC 277: Pena vs. Nunes 2,2022-07-30,0,KO/TKO,3,90,Mike Beltran,107
1274,UFC 277: Pena vs. Nunes 2,2022-07-30,0,Decision - Unanimous,3,300,Jacob Montalvo,107
1275,UFC 277: Pena vs. Nunes 2,2022-07-30,0,KO/TKO,3,69,Herb Dean,107
1276,UFC 277: Pena vs. Nunes 2,2022-07-30,0,Decision - Split,3,300,Mike Beltran,107
1277,UFC 277: Pena vs. Nunes 2,2022-07-30,0,KO/TKO,2,213,Kerry Hatley,107
1278,UFC 277: Pena vs. Nunes 2,2022-07-30,0,Decision - Unanimous,3,300,Jacob Montalvo,107
1279,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,KO/TKO,1,15,Herb Dean,108
1280,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Marc Goddard,108
1281,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Submission,2,166,Daniel Movahedi,108
1282,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,KO/TKO,1,67,Marc Goddard,108
1283,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,KO/TKO,1,232,Herb Dean,108
1284,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Lukasz Bosacki,108
1285,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Marc Goddard,108
1286,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Herb Dean,108
1287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Lukasz Bosacki,108
1288,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,KO/TKO,2,250,Daniel Movahedi,108
1289,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Marc Goddard,108
1290,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Herb Dean,108
1291,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Daniel Movahedi,108
1292,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,0,Decision - Unanimous,3,300,Lukasz Bosacki,108
1293,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,KO/TKO,1,251,Keith Peterson,109
1294,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Submission,2,108,Kevin MacDonald,109
1295,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,KO/TKO,2,278,Dan Miragliotta,109
1296,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Submission,2,264,Jacob Montalvo,109
1297,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Decision - Majority,3,300,Keith Peterson,109
1298,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Decision - Unanimous,3,300,Kevin MacDonald,109
1299,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,KO/TKO,2,28,Dan Miragliotta,109
1300,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Submission,2,208,Jacob Montalvo,109
1301,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,KO/TKO,2,110,Keith Peterson,109
1302,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,KO/TKO,1,193,Kevin MacDonald,109
1303,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Decision - Unanimous,3,300,Dan Miragliotta,109
1304,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,0,Decision - Unanimous,3,300,Jacob Montalvo,109
1305,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,KO/TKO,5,18,Mark Smith,110
1306,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Decision - Unanimous,3,300,Mike Beltran,110
1307,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Decision - Unanimous,3,300,Herb Dean,110
1308,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,KO/TKO,3,190,Mark Smith,110
1309,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Decision - Unanimous,3,300,Mike Beltran,110
1310,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Decision - Split,3,300,Herb Dean,110
1311,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,KO/TKO,1,230,Herb Dean,110
1312,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Decision - Split,3,300,Chris Tognoni,110
1313,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Submission,2,193,Mike Beltran,110
1314,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,KO/TKO,3,139,Mark Smith,110
1315,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,0,Decision - Unanimous,3,300,Chris Tognoni,110
1316,UFC 276: Adesanya vs. Cannonier,2022-07-02,1,Decision - Unanimous,5,300,Herb Dean,111
1317,UFC 276: Adesanya vs. Cannonier,2022-07-02,1,Decision - Unanimous,5,300,Marc Goddard,111
1318,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,KO/TKO,1,156,Jason Herzog,111
1319,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,KO/TKO,2,287,Mark Smith,111
1320,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Submission,1,45,Marc Goddard,111
1321,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Submission,2,92,Mark Smith,111
1322,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Decision - Unanimous,3,300,Chris Tognoni,111
1323,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Decision - Unanimous,3,300,Mark Smith,111
1324,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Decision - Unanimous,3,300,Herb Dean,111
1325,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Decision - Unanimous,3,300,Jason Herzog,111
1326,UFC 276: Adesanya vs. Cannonier,2022-07-02,0,Submission,1,42,Chris Tognoni,111
1327,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Decision - Unanimous,5,300,Jason Herzog,112
1328,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Submission,2,298,Chris Tognoni,112
1329,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,KO/TKO,2,184,Mark Smith,112
1330,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Submission,1,185,Herb Dean,112
1331,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Decision - Unanimous,3,300,Jason Herzog,112
1332,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Decision - Unanimous,3,300,Mark Smith,112
1333,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,KO/TKO,1,75,Herb Dean,112
1334,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Decision - Unanimous,3,300,Chris Tognoni,112
1335,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Decision - Unanimous,3,300,Jason Herzog,112
1336,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,KO/TKO,1,68,Mark Smith,112
1337,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Submission,1,147,Herb Dean,112
1338,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,0,Decision - Split,3,300,Chris Tognoni,112
1339,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,Decision - Split,5,300,Herb Dean,113
1340,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,Submission,2,88,Kerry Hatley,113
1341,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,TKO - Doctor's Stoppage,2,300,Jacob Montalvo,113
1342,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,Decision - Split,3,300,Herb Dean,113
1343,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,1,198,Mike Beltran,113
1344,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,1,229,Kerry Hatley,113
1345,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,Decision - Unanimous,3,300,Jacob Montalvo,113
1346,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,1,94,Herb Dean,113
1347,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,1,72,Mike Beltran,113
1348,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,Decision - Split,3,300,Kerry Hatley,113
1349,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,1,59,Jacob Montalvo,113
1350,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,2,265,Herb Dean,113
1351,UFC Fight Night: Kattar vs. Emmett,2022-06-18,0,KO/TKO,1,73,Mike Beltran,113
1352,UFC 275: Teixeira vs. Prochazka,2022-06-11,1,Submission,5,272,Marc Goddard,114
1353,UFC 275: Teixeira vs. Prochazka,2022-06-11,1,Decision - Split,5,300,Jason Herzog,114
1354,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,KO/TKO,2,148,Marc Goddard,114
1355,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,KO/TKO,2,144,Jason Herzog,114
1356,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,KO/TKO,1,152,John Sharp,114
1357,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,Decision - Split,3,300,Steve Perceval,114
1358,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,KO/TKO,1,74,Marc Goddard,114
1359,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,Decision - Unanimous,3,300,Jason Herzog,114
1360,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,Decision - Unanimous,3,300,Thomas Fan,114
1361,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,KO/TKO,1,82,Steve Perceval,114
1362,UFC 275: Teixeira vs. Prochazka,2022-06-11,0,Decision - Unanimous,3,300,John Sharp,114
1363,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,KO/TKO,1,132,Herb Dean,115
1364,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Decision - Unanimous,3,300,Keith Peterson,115
1365,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,KO/TKO,3,55,Mark Smith,115
1366,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Submission,1,295,Chris Tognoni,115
1367,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,KO/TKO,1,61,Keith Peterson,115
1368,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,KO/TKO,1,280,Herb Dean,115
1369,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Submission,2,241,Mark Smith,115
1370,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Decision - Majority,3,300,Chris Tognoni,115
1371,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Decision - Unanimous,3,300,Keith Peterson,115
1372,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Submission,2,92,Mark Smith,115
1373,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,KO/TKO,1,68,Chris Tognoni,115
1374,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Decision - Split,3,300,Herb Dean,115
1375,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Decision - Unanimous,3,300,Mark Smith,115
1376,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,0,Submission,2,158,Chris Tognoni,115
1377,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Decision - Split,5,300,Jason Herzog,116
1378,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Decision - Split,3,300,Herb Dean,116
1379,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,KO/TKO,1,288,Mark Smith,116
1380,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Decision - Unanimous,3,300,Chris Tognoni,116
1381,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Decision - Split,3,300,Jason Herzog,116
1382,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Submission,1,64,Herb Dean,116
1383,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Submission,1,275,Mark Smith,116
1384,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,KO/TKO,2,185,Chris Tognoni,116
1385,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,Decision - Unanimous,3,300,Herb Dean,116
1386,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,KO/TKO,3,180,Mark Smith,116
1387,UFC Fight Night: Holm vs. Vieira,2022-05-21,0,KO/TKO,3,232,Chris Tognoni,116
1388,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,KO/TKO,3,71,Mark Smith,117
1389,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Submission,1,142,Herb Dean,117
1390,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,KO/TKO,3,49,Mike Beltran,117
1391,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Decision - Split,3,300,Chris Tognoni,117
1392,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,KO/TKO,1,207,Herb Dean,117
1393,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Decision - Unanimous,3,300,Mike Beltran,117
1394,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Decision - Unanimous,3,300,Chris Tognoni,117
1395,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,KO/TKO,2,202,Herb Dean,117
1396,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Decision - Unanimous,3,300,Mark Smith,117
1397,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Decision - Unanimous,3,300,Mike Beltran,117
1398,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,0,Submission,1,76,Chris Tognoni,117
1399,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Submission,1,202,Marc Goddard,118
1400,UFC 274: Oliveira vs. Gaethje,2022-05-07,1,Decision - Split,5,300,Keith Peterson,118
1401,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,KO/TKO,2,17,Jason Herzog,118
1402,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Split,3,300,Marc Goddard,118
1403,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Split,3,300,Jason Herzog,118
1404,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Unanimous,3,300,Ryan Brueggeman,118
1405,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Split,3,300,Keith Peterson,118
1406,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Submission,1,134,Ryan Brueggeman,118
1407,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Unanimous,3,300,Marc Goddard,118
1408,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,KO/TKO,1,155,Marc Goddard,118
1409,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Unanimous,3,300,Jason Herzog,118
1410,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Split,3,300,Keith Peterson,118
1411,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Unanimous,3,300,Jason Herzog,118
1412,UFC 274: Oliveira vs. Gaethje,2022-05-07,0,Decision - Unanimous,3,300,Ryan Brueggeman,118
1413,UFC Fight Night: Font vs. Vera,2022-04-30,0,Decision - Unanimous,5,300,Jason Herzog,119
1414,UFC Fight Night: Font vs. Vera,2022-04-30,0,Decision - Split,3,300,Mark Smith,119
1415,UFC Fight Night: Font vs. Vera,2022-04-30,0,KO/TKO,1,41,Herb Dean,119
1416,UFC Fight Night: Font vs. Vera,2022-04-30,0,Submission,3,251,Keith Peterson,119
1417,UFC Fight Night: Font vs. Vera,2022-04-30,0,Decision - Unanimous,3,300,Jason Herzog,119
1418,UFC Fight Night: Font vs. Vera,2022-04-30,0,Decision - Unanimous,3,300,Herb Dean,119
1419,UFC Fight Night: Font vs. Vera,2022-04-30,0,Submission,1,131,Mark Smith,119
1420,UFC Fight Night: Font vs. Vera,2022-04-30,0,Submission,1,78,Keith Peterson,119
1421,UFC Fight Night: Font vs. Vera,2022-04-30,0,KO/TKO,2,242,Herb Dean,119
1422,UFC Fight Night: Font vs. Vera,2022-04-30,0,Decision - Unanimous,3,300,Mark Smith,119
1423,UFC Fight Night: Font vs. Vera,2022-04-30,0,KO/TKO,2,191,Jason Herzog,119
1424,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Submission,1,193,Keith Peterson,120
1425,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Submission,1,181,Herb Dean,120
1426,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Decision - Unanimous,3,300,Chris Tognoni,120
1427,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Submission,1,152,Keith Peterson,120
1428,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Submission,1,156,Herb Dean,120
1429,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,KO/TKO,2,255,Chris Tognoni,120
1430,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,KO/TKO,1,295,Mark Smith,120
1431,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,KO/TKO,1,168,Keith Peterson,120
1432,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Decision - Unanimous,3,300,Herb Dean,120
1433,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,Decision - Unanimous,3,300,Mark Smith,120
1434,UFC Fight Night: Lemos vs. Andrade,2022-04-23,0,DQ,1,232,Chris Tognoni,120
1435,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,5,300,Herb Dean,121
1436,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,3,236,Dan Miragliotta,121
1437,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,KO/TKO,1,279,Mark Smith,121
1438,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,3,300,Chris Tognoni,121
1439,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,3,300,Herb Dean,121
1440,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,3,300,Mark Smith,121
1441,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,KO/TKO,3,201,Dan Miragliotta,121
1442,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,3,300,Chris Tognoni,121
1443,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,KO/TKO,2,33,Herb Dean,121
1444,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Submission,2,290,Mark Smith,121
1445,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Unanimous,3,98,Dan Miragliotta,121
1446,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Split,3,300,Chris Tognoni,121
1447,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,Decision - Majority,3,300,Mark Smith,121
1448,UFC Fight Night: Luque vs. Muhammad,2022-04-16,0,KO/TKO,1,47,Chris Tognoni,121
1449,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,1,KO/TKO,4,45,Herb Dean,122
1450,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,1,Decision - Split,5,300,Keith Peterson,122
1451,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Mike Beltran,122
1452,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Split,3,300,Keith Peterson,122
1453,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Larry Folsom,122
1454,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Herb Dean,122
1455,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Herb Dean,122
1456,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Keith Peterson,122
1457,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,KO/TKO,1,221,Larry Folsom,122
1458,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Submission,1,219,Mike Beltran,122
1459,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Keith Peterson,122
1460,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,0,Decision - Unanimous,3,300,Larry Folsom,122
1461,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,KO/TKO,2,17,Herb Dean,123
1462,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Submission,1,237,Gary Copeland,123
1463,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Split,3,300,Keith Peterson,123
1464,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Unanimous,3,300,Chad Trukovich,123
1465,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Split,3,300,Keith Peterson,123
1466,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Unanimous,3,300,Gary Copeland,123
1467,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Unanimous,3,300,Chad Trukovich,123
1468,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,KO/TKO,2,154,Herb Dean,123
1469,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Submission,2,118,Gary Copeland,123
1470,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Unanimous,3,300,Herb Dean,123
1471,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Unanimous,3,300,Chad Trukovich,123
1472,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,0,Decision - Unanimous,3,300,Keith Peterson,123
1473,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Submission,1,225,Marc Goddard,124
1474,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,KO/TKO,1,153,Daniel Movahedi,124
1475,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Submission,1,229,Lukasz Bosacki,124
1476,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Decision - Unanimous,3,300,Rich Mitchell,124
1477,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,KO/TKO,3,112,Daniel Movahedi,124
1478,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,KO/TKO,2,67,Marc Goddard,124
1479,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Submission,1,57,Rich Mitchell,124
1480,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,KO/TKO,1,243,Daniel Movahedi,124
1481,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Submission,1,237,Lukasz Bosacki,124
1482,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Decision - Unanimous,3,300,Marc Goddard,124
1483,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Decision - Split,3,300,Rich Mitchell,124
1484,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,0,Submission,1,58,Daniel Movahedi,124
1485,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Decision - Unanimous,5,300,Mark Smith,125
1486,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,KO/TKO,1,126,Keith Peterson,125
1487,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Decision - Unanimous,3,300,Chris Tognoni,125
1488,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,KO/TKO,2,25,Herb Dean,125
1489,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,KO/TKO,1,197,Keith Peterson,125
1490,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Decision - Unanimous,3,300,Mark Smith,125
1491,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Decision - Unanimous,3,300,Herb Dean,125
1492,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Decision - Unanimous,3,300,Chris Tognoni,125
1493,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Decision - Unanimous,3,300,Keith Peterson,125
1494,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Submission,2,282,Chris Tognoni,125
1495,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Submission,2,135,Keith Peterson,125
1496,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,Submission,1,221,Mark Smith,125
1497,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,KO/TKO,1,127,Chris Tognoni,125
1498,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,0,KO/TKO,3,44,Herb Dean,125
1499,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Unanimous,5,300,Herb Dean,126
1500,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Unanimous,5,300,Marc Goddard,126
1501,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Unanimous,3,300,Mark Smith,126
1502,UFC 272: Covington vs. Masvidal,2022-03-05,0,KO/TKO,2,38,Chris Tognoni,126
1503,UFC 272: Covington vs. Masvidal,2022-03-05,0,KO/TKO,1,136,Marc Goddard,126
1504,UFC 272: Covington vs. Masvidal,2022-03-05,0,KO/TKO,2,46,Herb Dean,126
1505,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Split,3,300,Chris Tognoni,126
1506,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Split,3,300,Mark Smith,126
1507,UFC 272: Covington vs. Masvidal,2022-03-05,0,Submission,2,207,Herb Dean,126
1508,UFC 272: Covington vs. Masvidal,2022-03-05,0,Submission,1,195,Marc Goddard,126
1509,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Unanimous,3,300,Chris Tognoni,126
1510,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Split,3,300,Marc Goddard,126
1511,UFC 272: Covington vs. Masvidal,2022-03-05,0,Decision - Unanimous,3,300,Mark Smith,126
